0	0	108.44533351359055	3gpp	umi	los
0	1	122.62562091184068	3gpp	umi	los
0	2	130.4256935441491	3gpp	umi	los
0	3	inf	3gpp	umi	los
0	4	114.9234110289236	3gpp	umi	los
0	5	124.32832874345655	3gpp	umi	los
0	6	131.1600567950347	3gpp	umi	los
0	7	inf	3gpp	umi	los
0	8	121.43859176567702	3gpp	umi	los
0	9	127.1154415750249	3gpp	umi	los
0	10	132.54085550268482	3gpp	umi	los
0	11	inf	3gpp	umi	los
0	12	126.5780953578975	3gpp	umi	los
0	13	130.16014311481032	3gpp	umi	los
0	14	134.30216700854197	3gpp	umi	los
0	15	inf	3gpp	umi	los
0	16	130.6671742899878	3gpp	umi	los
0	17	133.07060422271837	3gpp	umi	los
0	18	inf	3gpp	umi	los
0	19	inf	3gpp	umi	los
0	20	134.02556066372247	3gpp	umi	los
0	21	inf	3gpp	umi	los
0	22	inf	3gpp	umi	los
0	23	inf	3gpp	umi	los
0	24	inf	3gpp	umi	los
1	0	113.67553182521448	3gpp	umi	los
1	1	80.64708860949958	3gpp	umi	los
1	2	112.43110473473399	3gpp	umi	los
1	3	124.63746602070731	3gpp	umi	los
1	4	117.24827046939134	3gpp	umi	los
1	5	108.1795858290163	3gpp	umi	los
1	6	116.4437230227901	3gpp	umi	los
1	7	125.80624706921549	3gpp	umi	los
1	8	122.30461326036982	3gpp	umi	los
1	9	118.40060982990781	3gpp	umi	los
1	10	121.86432532737595	3gpp	umi	los
1	11	128.05084488829536	3gpp	umi	los
1	12	126.88378989484096	3gpp	umi	los
1	13	124.79565345631914	3gpp	umi	los
1	14	126.6266136861262	3gpp	umi	los
1	15	130.71029442725995	3gpp	umi	los
1	16	130.74076063416723	3gpp	umi	los
1	17	129.46028617508992	3gpp	umi	los
1	18	130.57667735165344	3gpp	umi	los
1	19	133.37996544438724	3gpp	umi	los
1	20	133.99390495312764	3gpp	umi	los
1	21	133.13407311485088	3gpp	umi	los
1	22	133.8814131820812	3gpp	umi	los
1	23	inf	3gpp	umi	los
1	24	inf	3gpp	umi	los
2	0	134.7993288218011	3gpp	umi	los
2	1	129.099225440381	3gpp	umi	los
2	2	120.71797490452781	3gpp	umi	los
2	3	106.07295048963499	3gpp	umi	los
2	4	inf	3gpp	umi	los
2	5	130.25613614791996	3gpp	umi	los
2	6	123.47727520029633	3gpp	umi	los
2	7	115.66896503224365	3gpp	umi	los
2	8	inf	3gpp	umi	los
2	9	132.02554018284894	3gpp	umi	los
2	10	126.95909618040642	3gpp	umi	los
2	11	122.56307219261132	3gpp	umi	los
2	12	inf	3gpp	umi	los
2	13	134.08025533398052	3gpp	umi	los
2	14	130.3539540798478	3gpp	umi	los
2	15	127.63616028260932	3gpp	umi	los
2	16	inf	3gpp	umi	los
2	17	inf	3gpp	umi	los
2	18	133.42184035694595	3gpp	umi	los
2	19	131.605184500853	3gpp	umi	los
2	20	inf	3gpp	umi	los
2	21	inf	3gpp	umi	los
2	22	inf	3gpp	umi	los
2	23	134.85326297924416	3gpp	umi	los
2	24	inf	3gpp	umi	los
3	0	123.71390834831828	3gpp	umi	los
3	1	113.88156199802947	3gpp	umi	los
3	2	110.49795204261403	3gpp	umi	los
3	3	120.46506351295722	3gpp	umi	los
3	4	122.0152380217612	3gpp	umi	los
3	5	106.92684165274036	3gpp	umi	los
3	6	95.91500324512202	3gpp	umi	los
3	7	117.87075895924042	3gpp	umi	los
3	8	122.40129991297567	3gpp	umi	los
3	9	108.92180860286848	3gpp	umi	los
3	10	101.56909431463663	3gpp	umi	los
3	11	118.48470353188415	3gpp	umi	los
3	12	124.63701107872544	3gpp	umi	los
3	13	116.47409891007578	3gpp	umi	los
3	14	114.09743110075922	3gpp	umi	los
3	15	121.77658015792065	3gpp	umi	los
3	16	127.68441526276246	3gpp	umi	los
3	17	122.8171879803273	3gpp	umi	los
3	18	121.75282777297568	3gpp	umi	los
3	19	125.77267710380667	3gpp	umi	los
3	20	130.80345479295832	3gpp	umi	los
3	21	127.71071850556689	3gpp	umi	los
3	22	127.1208741223453	3gpp	umi	los
3	23	129.5140296221008	3gpp	umi	los
3	24	131.1648265392815	3gpp	umi	los
4	0	133.40179246355436	3gpp	umi	los
4	1	127.04391483651384	3gpp	umi	los
4	2	116.91991771886768	3gpp	umi	los
4	3	90.22621642850163	3gpp	umi	los
4	4	133.6321820966474	3gpp	umi	los
4	5	127.51626812181075	3gpp	umi	los
4	6	118.3522046701342	3gpp	umi	los
4	7	103.98456730212666	3gpp	umi	los
4	8	134.41895787940794	3gpp	umi	los
4	9	129.0396973792474	3gpp	umi	los
4	10	122.16232240107658	3gpp	umi	los
4	11	115.75886802095258	3gpp	umi	los
4	12	inf	3gpp	umi	los
4	13	131.16574695762566	3gpp	umi	los
4	14	126.31046802777365	3gpp	umi	los
4	15	122.91560507707084	3gpp	umi	los
4	16	inf	3gpp	umi	los
4	17	133.49981392822926	3gpp	umi	los
4	18	130.05616344652063	3gpp	umi	los
4	19	128.0066141024892	3gpp	umi	los
4	20	inf	3gpp	umi	los
4	21	inf	3gpp	umi	los
4	22	133.30680692484722	3gpp	umi	los
4	23	131.950489522274	3gpp	umi	los
4	24	inf	3gpp	umi	los
5	0	114.0218638141481	3gpp	umi	los
5	1	110.58731906230781	3gpp	umi	los
5	2	120.45580378794457	3gpp	umi	los
5	3	128.4617501230874	3gpp	umi	los
5	4	107.09583876522234	3gpp	umi	los
5	5	95.88353933944038	3gpp	umi	los
5	6	117.81717123849884	3gpp	umi	los
5	7	127.5057329777963	3gpp	umi	los
5	8	108.94268881622156	3gpp	umi	los
5	9	101.28048604695192	3gpp	umi	los
5	10	118.39632614081808	3gpp	umi	los
5	11	127.69985017100242	3gpp	umi	los
5	12	116.43468287539181	3gpp	umi	los
5	13	113.96612327531315	3gpp	umi	los
5	14	121.68983914916589	3gpp	umi	los
5	15	128.97388011765793	3gpp	umi	los
5	16	122.77497045218303	3gpp	umi	los
5	17	121.67228563222469	3gpp	umi	los
5	18	125.70141736930523	3gpp	umi	los
5	19	130.9382422012304	3gpp	umi	los
5	20	127.67347439110648	3gpp	umi	los
5	21	127.06335564674453	3gpp	umi	los
5	22	129.45699488646167	3gpp	umi	los
5	23	133.19032680256103	3gpp	umi	los
5	24	131.76642594506058	3gpp	umi	los
6	0	105.27114351015453	3gpp	umi	los
6	1	112.55083500496085	3gpp	umi	los
6	2	123.77578769670725	3gpp	umi	los
6	3	130.99101898747375	3gpp	umi	los
6	4	135.7536893194258	3gpp	umi	nlos
6	5	138.09501691856875	3gpp	umi	nlos
6	6	126.17064949886523	3gpp	umi	los
6	7	132.1164665316623	3gpp	umi	los
6	8	123.48631516222534	3gpp	umi	los
6	9	124.78391295864844	3gpp	umi	los
6	10	146.82121268317857	3gpp	umi	nlos
6	11	133.72357104151027	3gpp	umi	los
6	12	128.44415073178584	3gpp	umi	los
6	13	129.20104011239002	3gpp	umi	los
6	14	132.05142221598953	3gpp	umi	los
6	15	inf	3gpp	umi	los
6	16	132.3046599692305	3gpp	umi	los
6	17	132.79747942522982	3gpp	umi	los
6	18	134.78230567828032	3gpp	umi	los
6	19	inf	3gpp	umi	los
6	20	inf	3gpp	umi	los
6	21	inf	3gpp	umi	los
6	22	inf	3gpp	umi	los
6	23	inf	3gpp	umi	los
6	24	inf	3gpp	umi	los
7	0	116.11068037721117	3gpp	umi	los
7	1	91.89543301244896	3gpp	umi	los
7	2	110.08257007337485	3gpp	umi	los
7	3	123.39813323904195	3gpp	umi	los
7	4	119.37960233402478	3gpp	umi	los
7	5	110.40575981362721	3gpp	umi	los
7	6	115.72458616745297	3gpp	umi	los
7	7	124.96342454633833	3gpp	umi	los
7	8	123.82233820533651	3gpp	umi	los
7	9	119.58268272090245	3gpp	umi	los
7	10	121.81929255243551	3gpp	umi	los
7	11	127.57720848292368	3gpp	umi	los
7	12	127.97361586346494	3gpp	umi	los
7	13	125.59586337413339	3gpp	umi	los
7	14	126.78691127197561	3gpp	umi	los
7	15	130.48535051476176	3gpp	umi	los
7	16	131.56235985765812	3gpp	umi	los
7	17	130.06420575237885	3gpp	umi	los
7	18	130.79570307048368	3gpp	umi	los
7	19	133.30260266540913	3gpp	umi	los
7	20	134.64202419271854	3gpp	umi	los
7	21	133.6187591465549	3gpp	umi	los
7	22	134.11139578901873	3gpp	umi	los
7	23	inf	3gpp	umi	los
7	24	inf	3gpp	umi	los
8	0	125.01733835471003	3gpp	umi	los
8	1	113.4916230516647	3gpp	umi	los
8	2	92.70686541819444	3gpp	umi	los
8	3	113.86231540536178	3gpp	umi	los
8	4	126.50530121009905	3gpp	umi	los
8	5	118.12284018003652	3gpp	umi	los
8	6	111.50682195168625	3gpp	umi	los
8	7	118.34225009252569	3gpp	umi	los
8	8	128.87292274995443	3gpp	umi	los
8	9	123.33636560077198	3gpp	umi	los
8	10	120.33066090865194	3gpp	umi	los
8	11	123.45743835797856	3gpp	umi	los
8	12	131.526464079997	3gpp	umi	los
8	13	127.82119091595501	3gpp	umi	los
8	14	126.1550359619549	3gpp	umi	los
8	15	127.89363835812827	3gpp	umi	los
8	16	134.13769785543406	3gpp	umi	los
8	17	131.55631679848182	3gpp	umi	los
8	18	130.50948002695458	3gpp	umi	los
8	19	131.60351210280774	3gpp	umi	los
8	20	inf	3gpp	umi	los
8	21	134.703449406606	3gpp	umi	los
8	22	133.9883454412625	3gpp	umi	los
8	23	134.7363270270574	3gpp	umi	los
8	24	inf	3gpp	umi	los
9	0	119.09766716257619	3gpp	umi	los
9	1	118.4119424030857	3gpp	umi	los
9	2	124.31864748156099	3gpp	umi	los
9	3	130.46179071192188	3gpp	umi	los
9	4	111.1488695357624	3gpp	umi	los
9	5	109.32329454895535	3gpp	umi	los
9	6	120.85728602813384	3gpp	umi	los
9	7	128.92629862894756	3gpp	umi	los
9	8	103.53850337911268	3gpp	umi	los
9	9	98.26222390058206	3gpp	umi	los
9	10	119.01775827173932	3gpp	umi	los
9	11	128.24555058656125	3gpp	umi	los
9	12	108.60643068594104	3gpp	umi	los
9	13	106.0609805347926	3gpp	umi	los
9	14	120.10480737241008	3gpp	umi	los
9	15	128.63684185710804	3gpp	umi	los
9	16	117.12418973162329	3gpp	umi	los
9	17	116.2545213531821	3gpp	umi	los
9	18	123.29257193469815	3gpp	umi	los
9	19	129.97107156353675	3gpp	umi	los
9	20	123.50241461425927	3gpp	umi	los
9	21	123.0959678571956	3gpp	umi	los
9	22	127.00278210362282	3gpp	umi	los
9	23	131.88845707570766	3gpp	umi	los
9	24	129.0422186498139	3gpp	umi	los
10	0	134.79427704967705	3gpp	umi	los
10	1	129.03296746388583	3gpp	umi	los
10	2	120.39096779258537	3gpp	umi	los
10	3	103.08290039201066	3gpp	umi	los
10	4	inf	3gpp	umi	los
10	5	129.8530568419415	3gpp	umi	los
10	6	122.45198200336185	3gpp	umi	los
10	7	112.52142234642255	3gpp	umi	los
10	8	inf	3gpp	umi	los
10	9	131.4087166444295	3gpp	umi	los
10	10	125.73820764560494	3gpp	umi	los
10	11	120.27856297343885	3gpp	umi	los
10	12	inf	3gpp	umi	los
10	13	133.36521780318895	3gpp	umi	los
10	14	129.17456467322916	3gpp	umi	los
10	15	125.89887171837316	3gpp	umi	los
10	16	inf	3gpp	umi	los
10	17	inf	3gpp	umi	los
10	18	132.3502762095805	3gpp	umi	los
10	19	130.2148288263217	3gpp	umi	los
10	20	inf	3gpp	umi	los
10	21	inf	3gpp	umi	los
10	22	inf	3gpp	umi	los
10	23	133.69778346627436	3gpp	umi	los
10	24	inf	3gpp	umi	los
11	0	130.6833627447061	3gpp	umi	los
11	1	132.286797615478	3gpp	umi	los
11	2	inf	3gpp	umi	los
11	3	inf	3gpp	umi	los
11	4	126.41159623442616	3gpp	umi	los
11	5	128.89863958927182	3gpp	umi	los
11	6	132.78755945359018	3gpp	umi	los
11	7	inf	3gpp	umi	nlos
11	8	120.77064909515963	3gpp	umi	los
11	9	125.03946128869788	3gpp	umi	los
11	10	130.52575831463724	3gpp	umi	los
11	11	inf	3gpp	umi	los
11	12	112.53080015983775	3gpp	umi	los
11	13	120.9594457593169	3gpp	umi	los
11	14	128.59510327055227	3gpp	umi	los
11	15	134.22411451615181	3gpp	umi	los
11	16	98.41633611740241	3gpp	umi	los
11	17	117.80764285844839	3gpp	umi	los
11	18	127.42193502878925	3gpp	umi	los
11	19	133.6302708834105	3gpp	umi	los
11	20	118.73804709961426	3gpp	umi	nlos
11	21	117.69355346089881	3gpp	umi	los
11	22	127.38438415917938	3gpp	umi	los
11	23	133.61191718740025	3gpp	umi	los
11	24	124.92522633152814	3gpp	umi	los
12	0	134.18482295654593	3gpp	umi	los
12	1	inf	3gpp	umi	los
12	2	inf	3gpp	umi	los
12	3	inf	3gpp	umi	los
12	4	130.90915670971935	3gpp	umi	los
12	5	133.50942061745775	3gpp	umi	los
12	6	inf	3gpp	umi	los
12	7	inf	3gpp	umi	los
12	8	126.97582779938739	3gpp	umi	los
12	9	130.77631989505164	3gpp	umi	los
12	10	134.9061586481522	3gpp	umi	los
12	11	inf	3gpp	umi	los
12	12	122.16794540133276	3gpp	umi	los
12	13	127.98978097751103	3gpp	umi	los
12	14	133.28153313827858	3gpp	umi	los
12	15	inf	3gpp	umi	los
12	16	116.44639479679898	3gpp	umi	los
12	17	125.52767662654256	3gpp	umi	los
12	18	132.02972225289653	3gpp	umi	los
12	19	inf	3gpp	umi	los
12	20	111.47327895944827	3gpp	umi	los
12	21	124.0830062846737	3gpp	umi	los
12	22	131.37616024986153	3gpp	umi	los
12	23	inf	3gpp	umi	los
12	24	128.24202101330818	3gpp	umi	los
13	0	124.37754060184679	3gpp	umi	los
13	1	113.11324701984006	3gpp	umi	los
13	2	102.23992015565344	3gpp	umi	los
13	3	116.72546388792921	3gpp	umi	los
13	4	123.7347448973008	3gpp	umi	los
13	5	110.4871100906768	3gpp	umi	los
13	6	81.09341546767087	3gpp	umi	los
13	7	115.08456068797167	3gpp	umi	los
13	8	124.85515396829973	3gpp	umi	los
13	9	114.74568354051573	3gpp	umi	los
13	10	106.96562517694005	3gpp	umi	los
13	11	117.83620044649717	3gpp	umi	los
13	12	127.19762112241071	3gpp	umi	los
13	13	120.728463295555	3gpp	umi	los
13	14	117.66593077614988	3gpp	umi	los
13	15	122.41712715244495	3gpp	umi	los
13	16	129.99740548043255	3gpp	umi	los
13	17	125.83881573756031	3gpp	umi	los
13	18	124.27274758154769	3gpp	umi	los
13	19	126.81661913883059	3gpp	umi	los
13	20	132.79401064711323	3gpp	umi	los
13	21	129.99207514823024	3gpp	umi	los
13	22	129.05494089161436	3gpp	umi	los
13	23	130.61108259020241	3gpp	umi	los
13	24	132.90533211711303	3gpp	umi	los
14	0	inf	3gpp	umi	los
14	1	134.4423979458941	3gpp	umi	los
14	2	131.56772832358655	3gpp	umi	los
14	3	130.05253794982397	3gpp	umi	los
14	4	inf	3gpp	umi	los
14	5	132.0277778734677	3gpp	umi	los
14	6	127.9860794133491	3gpp	umi	los
14	7	125.58207518143507	3gpp	umi	los
14	8	151.71978761992037	3gpp	umi	nlos
14	9	147.31181496031834	3gpp	umi	nlos
14	10	123.84943425867021	3gpp	umi	los
14	11	119.56657970981243	3gpp	umi	los
14	12	133.6043897068268	3gpp	umi	los
14	13	127.68754242717375	3gpp	umi	los
14	14	119.43639048177994	3gpp	umi	los
14	15	110.39238815841676	3gpp	umi	los
14	16	133.06031102731066	3gpp	umi	los
14	17	126.57725709286791	3gpp	umi	los
14	18	116.21018324533713	3gpp	umi	los
14	19	92.05860212605998	3gpp	umi	los
14	20	133.13522631060678	3gpp	umi	los
14	21	126.73453203881922	3gpp	umi	los
14	22	116.71855312450424	3gpp	umi	los
14	23	97.95722859540473	3gpp	umi	los
14	24	124.54274482599283	3gpp	umi	los
15	0	131.43792536839277	3gpp	umi	los
15	1	130.98017547354004	3gpp	umi	los
15	2	132.52292157777222	3gpp	umi	los
15	3	inf	3gpp	umi	los
15	4	127.51771181130553	3gpp	umi	los
15	5	126.7876333008162	3gpp	umi	los
15	6	129.1658421122044	3gpp	umi	los
15	7	132.94844899707851	3gpp	umi	los
15	8	122.61015885415827	3gpp	umi	los
15	9	121.28149095635908	3gpp	umi	los
15	10	125.32952328685806	3gpp	umi	los
15	11	130.66712980640096	3gpp	umi	los
15	12	116.31941512152093	3gpp	umi	los
15	13	113.31212346887915	3gpp	umi	los
15	14	121.22218552342031	3gpp	umi	los
15	15	128.68748616285978	3gpp	umi	los
15	16	109.19887871381025	3gpp	umi	los
15	17	99.71756771888522	3gpp	umi	los
15	18	117.89588613482726	3gpp	umi	los
15	19	127.43079696637736	3gpp	umi	los
15	20	108.02328776749366	3gpp	umi	los
15	21	95.60602395088017	3gpp	umi	los
15	22	117.48222179562492	3gpp	umi	los
15	23	127.29496772301147	3gpp	umi	los
15	24	115.38157856147731	3gpp	umi	los
16	0	124.88991791219996	3gpp	umi	los
16	1	126.70923038868972	3gpp	umi	los
16	2	130.76589382376466	3gpp	umi	los
16	3	inf	3gpp	umi	los
16	4	118.53645019061057	3gpp	umi	los
16	5	121.9664161913432	3gpp	umi	los
16	6	128.10634423483742	3gpp	umi	los
16	7	133.46266740549873	3gpp	umi	los
16	8	108.42239637382815	3gpp	umi	los
16	9	116.55823117845603	3gpp	umi	los
16	10	125.85221680381298	3gpp	umi	los
16	11	132.31898475971929	3gpp	umi	los
16	12	81.72831075220273	3gpp	umi	los
16	13	112.49255703270734	3gpp	umi	los
16	14	124.66041709381659	3gpp	umi	los
16	15	131.77324891657565	3gpp	umi	los
16	16	99.1253387640883	3gpp	umi	los
16	17	113.97165311320444	3gpp	umi	los
16	18	125.04888705808605	3gpp	umi	los
16	19	131.94667757647292	3gpp	umi	los
16	20	113.95091076364693	3gpp	umi	los
16	21	119.15689869067643	3gpp	umi	los
16	22	126.83366940625012	3gpp	umi	los
16	23	132.79898665589195	3gpp	umi	los
16	24	126.76749384923497	3gpp	umi	los
17	0	133.5625282147053	3gpp	umi	los
17	1	131.5192017651496	3gpp	umi	los
17	2	131.23946590769438	3gpp	umi	los
17	3	132.88397836214656	3gpp	umi	los
17	4	130.609639784548	3gpp	umi	los
17	5	127.57957699048927	3gpp	umi	los
17	6	127.13513149361955	3gpp	umi	los
17	7	129.64052435403954	3gpp	umi	los
17	8	127.41557037550618	3gpp	umi	los
17	9	122.60300626561335	3gpp	umi	los
17	10	121.79847809877947	3gpp	umi	los
17	11	125.9783926369038	3gpp	umi	los
17	12	124.26710739709083	3gpp	umi	los
17	13	116.06072221719316	3gpp	umi	los
17	14	114.25311416493554	3gpp	umi	los
17	15	122.11877566627561	3gpp	umi	los
17	16	121.93865844787123	3gpp	umi	los
17	17	107.99558266204698	3gpp	umi	los
17	18	102.39068037800405	3gpp	umi	los
17	19	119.00667452595951	3gpp	umi	los
17	20	121.55074726428452	3gpp	umi	los
17	21	105.86554288951572	3gpp	umi	los
17	22	97.73936769990144	3gpp	umi	los
17	23	118.45800042946854	3gpp	umi	los
17	24	109.59850473602228	3gpp	umi	los
18	0	116.57167324322049	3gpp	umi	los
18	1	115.65406603086271	3gpp	umi	los
18	2	123.03591699438277	3gpp	umi	los
18	3	129.85545259021407	3gpp	umi	los
18	4	107.92665278267512	3gpp	umi	los
18	5	105.17833174089466	3gpp	umi	los
18	6	119.94410360625116	3gpp	umi	los
18	7	128.57979927752743	3gpp	umi	los
18	8	103.75010019025677	3gpp	umi	los
18	9	98.73376206337525	3gpp	umi	los
18	10	119.07039398587838	3gpp	umi	los
18	11	128.266667274163	3gpp	umi	los
18	12	111.79085349030558	3gpp	umi	los
18	13	110.1321555257719	3gpp	umi	los
18	14	121.08570668766686	3gpp	umi	los
18	15	129.0198821303992	3gpp	umi	los
18	16	119.58185983050339	3gpp	umi	los
18	17	118.94318731472194	3gpp	umi	los
18	18	124.59624231288973	3gpp	umi	los
18	19	130.60195973196886	3gpp	umi	los
18	20	125.32975161894899	3gpp	umi	los
18	21	125.00609769208398	3gpp	umi	los
18	22	128.27134901284617	3gpp	umi	los
18	23	132.63555755873128	3gpp	umi	los
18	24	130.36875219588669	3gpp	umi	los
19	0	133.38600571420733	3gpp	umi	los
19	1	128.3185567658329	3gpp	umi	los
19	2	123.05339691253667	3gpp	umi	los
19	3	120.95642532669584	3gpp	umi	los
19	4	131.9993087196359	3gpp	umi	los
19	5	125.6508738165619	3gpp	umi	los
19	6	117.29237208574636	3gpp	umi	los
19	7	112.61541030992046	3gpp	umi	los
